SystemTime,ipAdress,symmetric,multiPointRelay,multiPointRelaySelector,willingness,twoHopNeighborCount
1466419284,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419284,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419315,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419315,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419346,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419346,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419377,10.0.0.4,TRUE,FALSE,FALSE,3,2
1466419377,10.0.0.5,TRUE,FALSE,FALSE,3,2
1466419377,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419403,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419403,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419434,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419434,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419465,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419465,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419496,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419496,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419527,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419527,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419553,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419553,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419584,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419584,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419615,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419615,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419646,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419646,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419677,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419677,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419703,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419703,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419734,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419734,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419765,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419765,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419796,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419796,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466419827,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419827,10.0.0.3,TRUE,FALSE,FALSE,3,3
1466419853,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419853,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419884,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419884,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419915,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419915,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419946,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419946,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466419977,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466419977,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420003,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420003,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420034,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420034,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420065,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420065,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420096,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420096,10.0.0.3,TRUE,FALSE,FALSE,3,3
1466420153,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420153,10.0.0.3,FALSE,FALSE,FALSE,3,0
1466420185,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420216,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420247,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420247,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420273,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420273,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420304,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420304,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420335,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420335,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420366,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420366,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420397,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420397,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420423,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420423,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420454,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420454,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420485,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420485,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420516,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420516,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420547,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420547,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420573,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420573,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420604,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420604,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420635,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420635,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420666,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420666,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420697,10.0.0.5,TRUE,TRUE,FALSE,3,1
1466420697,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420723,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420723,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420754,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420754,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420785,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420785,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420816,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466420816,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420847,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420847,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420873,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420873,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420904,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420904,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420935,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420935,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420966,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420966,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466420998,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466420998,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421023,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421023,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421054,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421054,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421086,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421086,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421117,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421117,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421148,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421148,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421174,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421174,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421205,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421205,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421236,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421236,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421267,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421267,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421298,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421298,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421324,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421324,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421355,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421355,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421386,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421386,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421417,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421417,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421474,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421474,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421505,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421505,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421536,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421536,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421567,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421567,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421593,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421593,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421624,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421624,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421655,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421655,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421686,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421686,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421717,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421717,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421743,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421743,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421774,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421774,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421805,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421805,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421836,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421836,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421868,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421868,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421893,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421893,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421925,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421925,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421956,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421956,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466421987,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466421987,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422018,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422018,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422044,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422044,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422075,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422075,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422106,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422106,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422137,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422137,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422168,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422168,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422194,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422194,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422225,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422225,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422256,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422256,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422287,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422287,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422318,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422318,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422344,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422344,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422375,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422375,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422406,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422406,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422438,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422438,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422464,10.0.0.4,TRUE,FALSE,FALSE,3,2
1466422464,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422464,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422495,10.0.0.4,TRUE,FALSE,FALSE,3,2
1466422495,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422495,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422526,10.0.0.4,TRUE,FALSE,FALSE,3,2
1466422526,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422526,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422557,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422557,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422588,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422588,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422614,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422614,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422645,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422645,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422676,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422676,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422707,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422707,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422738,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422738,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422764,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422764,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422795,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422795,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422826,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422826,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422857,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422857,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422888,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466422888,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422914,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466422914,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422945,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422945,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466422976,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466422976,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423007,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423007,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423038,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423038,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423064,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423064,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423095,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423095,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423127,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423127,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423158,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423158,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423189,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423189,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423214,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423214,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423246,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423246,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423277,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423277,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423308,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423308,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423339,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423339,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423365,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423365,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423396,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423396,10.0.0.3,TRUE,TRUE,FALSE,3,2
1466423427,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423427,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423458,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423458,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423489,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423489,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423515,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423515,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423546,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423546,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423577,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423577,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423608,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423608,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423639,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423639,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423665,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423665,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423696,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423696,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423727,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423727,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423758,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466423758,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423784,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423784,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423815,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423815,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423846,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423846,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423877,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466423877,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423908,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466423908,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423934,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423934,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423965,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423965,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466423996,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466423996,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424027,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424027,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424059,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424059,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424084,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424084,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424116,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424116,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424147,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424147,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424178,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466424178,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424209,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466424209,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424235,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424235,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424266,10.0.0.5,TRUE,TRUE,FALSE,3,3
1466424266,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424297,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424297,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424328,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424328,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424359,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424359,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424385,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424385,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424416,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424416,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424447,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424447,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424478,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424478,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424509,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424509,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424535,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424535,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424566,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424566,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424597,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424597,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424628,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424628,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424660,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424660,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424685,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424685,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424716,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424716,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424748,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424748,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424779,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424779,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424810,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424810,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424836,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424836,10.0.0.3,TRUE,FALSE,FALSE,3,3
1466424867,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424867,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424898,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424898,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424929,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424929,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424955,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424955,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466424986,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466424986,10.0.0.3,TRUE,TRUE,FALSE,3,3
1466425017,10.0.0.5,TRUE,TRUE,FALSE,3,2
1466425017,10.0.0.3,TRUE,TRUE,FALSE,3,3
