SystemTime,ipAdress,symmetric,multiPointRelay,multiPointRelaySelector,willingness,twoHopNeighborCount
1466420937,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466420963,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466420994,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421025,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421057,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421114,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421145,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421176,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421207,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421233,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421264,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421295,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421326,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421357,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421383,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421414,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421445,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421476,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421507,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421533,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421564,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421595,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421626,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421657,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421683,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421714,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421745,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421776,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421807,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421833,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421864,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421895,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421926,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421958,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466421983,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422014,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466422046,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466422077,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422108,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422134,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422165,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422196,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422227,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422258,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422284,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422315,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422346,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422377,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422408,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422434,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422465,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422496,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422527,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422558,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422584,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422615,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422646,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422677,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422708,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422734,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422765,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422796,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422827,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422858,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422884,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422915,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466422946,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466422977,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423008,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423034,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423065,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423096,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423127,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423158,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423184,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423215,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423246,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423277,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423308,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423334,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423365,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423396,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423427,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423458,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423484,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423515,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423546,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423577,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423608,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423634,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423665,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423696,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423727,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423758,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466423784,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466423815,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423846,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423878,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466423909,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466423935,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423966,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466423997,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424028,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424059,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424085,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424116,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424147,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424178,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424209,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424235,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466424266,10.0.0.2,TRUE,TRUE,FALSE,3,2
1466424297,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424328,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424359,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424385,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424416,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424447,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424478,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424535,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424566,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424597,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424628,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424685,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424716,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424747,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424778,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424835,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424866,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424897,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424928,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424954,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466424985,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425016,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425048,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425079,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425104,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425136,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425167,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425198,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425229,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425255,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425286,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425317,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425348,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425379,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425436,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425467,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425498,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425529,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425586,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425617,10.0.0.2,TRUE,TRUE,FALSE,3,1
1466425648,10.0.0.2,TRUE,TRUE,FALSE,3,1
