SystemTime,destinationIP,lastHopIP,linkQuality,neighborLinkQuality,tcEdgeCost,validityTime
1466419375,10.0.0.4,10.0.0.5,1,1,1024,280652
1466419375,10.0.0.6,10.0.0.5,1,0.944,1083,280652
1466419375,10.0.0.3,10.0.0.6,0.721,0.886,1601,285057
1466419375,10.0.0.5,10.0.0.6,1,1,1024,285057
1466419406,10.0.0.2,10.0.0.1,1,1,1024,285903
1466419406,10.0.0.1,10.0.0.2,1,1,1024,282327
1466419406,10.0.0.3,10.0.0.2,1,1,1024,282327
1466419406,10.0.0.2,10.0.0.3,1,1,1024,0
1466419406,10.0.0.4,10.0.0.3,1,1,1024,0
1466419406,10.0.0.5,10.0.0.3,1,1,1024,0
1466419406,10.0.0.6,10.0.0.3,0.819,0.831,1502,0
1466419406,10.0.0.3,10.0.0.4,1,0.944,1083,272728
1466419406,10.0.0.5,10.0.0.4,1,1,1024,272728
1466419406,10.0.0.3,10.0.0.5,1,1,1024,282007
1466419406,10.0.0.4,10.0.0.5,1,1,1024,282007
1466419406,10.0.0.6,10.0.0.5,0.886,1,1155,282007
1466419406,10.0.0.3,10.0.0.6,0.732,0.788,1771,275574
1466419406,10.0.0.5,10.0.0.6,1,1,1024,275574
1466419432,10.0.0.2,10.0.0.1,1,1,1024,283139
1466419432,10.0.0.1,10.0.0.2,1,1,1024,279766
1466419432,10.0.0.3,10.0.0.2,1,1,1024,279766
1466419432,10.0.0.2,10.0.0.3,1,1,1024,0
1466419432,10.0.0.4,10.0.0.3,1,1,1024,0
1466419432,10.0.0.5,10.0.0.3,1,1,1024,0
1466419432,10.0.0.6,10.0.0.3,0.819,0.831,1502,0
1466419432,10.0.0.3,10.0.0.4,1,1,1024,274329
1466419432,10.0.0.5,10.0.0.4,1,0.886,1155,274329
1466419432,10.0.0.3,10.0.0.5,1,1,1024,282905
1466419432,10.0.0.4,10.0.0.5,0.894,1,1145,282905
1466419432,10.0.0.6,10.0.0.5,0.94,1,1088,282905
1466419432,10.0.0.3,10.0.0.6,0.878,0.819,1422,282044
1466419432,10.0.0.5,10.0.0.6,1,0.886,1155,282044
1466419463,10.0.0.2,10.0.0.1,1,1,1024,284950
1466419463,10.0.0.1,10.0.0.2,1,1,1024,279819
1466419463,10.0.0.3,10.0.0.2,1,1,1024,279819
1466419463,10.0.0.2,10.0.0.3,1,1,1024,0
1466419463,10.0.0.4,10.0.0.3,1,1,1024,0
1466419463,10.0.0.5,10.0.0.3,0.886,0.831,1389,0
1466419463,10.0.0.6,10.0.0.3,0.521,0.686,2860,0
1466419463,10.0.0.3,10.0.0.4,1,1,1024,274684
1466419463,10.0.0.5,10.0.0.4,1,1,1024,274684
1466419463,10.0.0.3,10.0.0.5,0.831,0.94,1308,281555
1466419463,10.0.0.4,10.0.0.5,1,1,1024,281555
1466419463,10.0.0.6,10.0.0.5,1,1,1024,281555
1466419463,10.0.0.3,10.0.0.6,0.839,0.497,2449,282548
1466419463,10.0.0.5,10.0.0.6,1,1,1024,282548
1466419494,10.0.0.2,10.0.0.1,1,1,1024,283098
1466419494,10.0.0.1,10.0.0.2,1,1,1024,279920
1466419494,10.0.0.3,10.0.0.2,1,1,1024,279920
1466419494,10.0.0.2,10.0.0.3,1,1,1024,0
1466419494,10.0.0.4,10.0.0.3,1,1,1024,0
1466419494,10.0.0.5,10.0.0.3,0.796,1,1286,0
1466419494,10.0.0.6,10.0.0.3,1,0.682,1500,0
1466419494,10.0.0.3,10.0.0.4,1,1,1024,277243
1466419494,10.0.0.5,10.0.0.4,1,1,1024,277243
1466419494,10.0.0.3,10.0.0.5,1,0.94,1088,277700
1466419494,10.0.0.4,10.0.0.5,1,1,1024,277700
1466419494,10.0.0.6,10.0.0.5,1,1,1024,277700
1466419494,10.0.0.3,10.0.0.6,0.701,0.831,1754,282549
1466419494,10.0.0.5,10.0.0.6,1,1,1024,282549
1466419525,10.0.0.2,10.0.0.1,1,1,1024,285153
1466419525,10.0.0.1,10.0.0.2,1,1,1024,280022
1466419525,10.0.0.3,10.0.0.2,1,1,1024,280022
1466419525,10.0.0.2,10.0.0.3,1,1,1024,0
1466419525,10.0.0.5,10.0.0.3,0.839,0.886,1376,0
1466419525,10.0.0.6,10.0.0.3,0.776,0.894,1474,0
1466419525,10.0.0.5,10.0.0.4,0.94,0.721,1507,275637
1466419525,10.0.0.3,10.0.0.5,0.886,0.819,1409,281255
1466419525,10.0.0.4,10.0.0.5,0.721,0.937,1514,281255
1466419525,10.0.0.6,10.0.0.5,0.878,0.94,1238,281255
1466419525,10.0.0.3,10.0.0.6,0.894,0.819,1397,281344
1466419525,10.0.0.5,10.0.0.6,0.94,0.886,1227,281344
1466419556,10.0.0.2,10.0.0.1,1,1,1024,285555
1466419556,10.0.0.1,10.0.0.2,1,1,1024,282429
1466419556,10.0.0.3,10.0.0.2,1,1,1024,282429
1466419556,10.0.0.2,10.0.0.3,1,1,1024,0
1466419556,10.0.0.5,10.0.0.3,0.94,1,1088,0
1466419556,10.0.0.6,10.0.0.3,0.721,0.894,1587,0
1466419556,10.0.0.5,10.0.0.4,1,0.721,1419,268117
1466419556,10.0.0.3,10.0.0.5,0.937,0.94,1160,282360
1466419556,10.0.0.4,10.0.0.5,0.761,1,1345,282360
1466419556,10.0.0.6,10.0.0.5,1,1,1024,282360
1466419556,10.0.0.3,10.0.0.6,0.831,0.721,1706,281399
1466419556,10.0.0.5,10.0.0.6,0.94,1,1088,281399
1466419582,10.0.0.2,10.0.0.1,1,1,1024,286305
1466419582,10.0.0.1,10.0.0.2,1,1,1024,282779
1466419582,10.0.0.3,10.0.0.2,0.886,1,1155,282779
1466419582,10.0.0.2,10.0.0.3,1,0.886,1155,0
1466419582,10.0.0.5,10.0.0.3,0.886,0.839,1376,0
1466419582,10.0.0.6,10.0.0.3,0.831,0.662,1858,0
1466419582,10.0.0.5,10.0.0.4,1,0.721,1419,277292
1466419582,10.0.0.3,10.0.0.5,0.886,0.886,1303,281557
1466419582,10.0.0.4,10.0.0.5,0.682,1,1500,281557
1466419582,10.0.0.6,10.0.0.5,1,1,1024,281557
1466419582,10.0.0.3,10.0.0.6,0.662,0.819,1885,283401
1466419582,10.0.0.5,10.0.0.6,0.94,1,1088,283401
1466419613,10.0.0.2,10.0.0.1,1,1,1024,285851
1466419613,10.0.0.1,10.0.0.2,1,1,1024,279013
1466419613,10.0.0.3,10.0.0.2,1,0.944,1083,279013
1466419613,10.0.0.2,10.0.0.3,0.94,1,1088,0
1466419613,10.0.0.5,10.0.0.3,1,0.94,1088,0
1466419613,10.0.0.6,10.0.0.3,0.831,0.788,1562,0
1466419613,10.0.0.5,10.0.0.4,1,0.831,1231,276689
1466419613,10.0.0.3,10.0.0.5,0.94,1,1088,284112
1466419613,10.0.0.4,10.0.0.5,0.796,1,1286,284112
1466419613,10.0.0.6,10.0.0.5,1,1,1024,284112
1466419613,10.0.0.3,10.0.0.6,0.788,0.831,1562,283048
1466419613,10.0.0.5,10.0.0.6,1,1,1024,283048
1466419644,10.0.0.2,10.0.0.1,1,1,1024,286806
1466419644,10.0.0.1,10.0.0.2,1,1,1024,279817
1466419644,10.0.0.3,10.0.0.2,1,1,1024,279817
1466419644,10.0.0.2,10.0.0.3,1,1,1024,0
1466419644,10.0.0.5,10.0.0.3,1,0.721,1419,0
1466419644,10.0.0.6,10.0.0.3,0.847,0.732,1648,0
1466419644,10.0.0.5,10.0.0.4,1,0.462,2212,260193
1466419644,10.0.0.3,10.0.0.5,0.662,1,1545,283962
1466419644,10.0.0.4,10.0.0.5,0.38,1,2691,283962
1466419644,10.0.0.6,10.0.0.5,1,1,1024,283962
1466419644,10.0.0.3,10.0.0.6,0.732,0.886,1575,281693
1466419644,10.0.0.5,10.0.0.6,1,1,1024,281693
1466419675,10.0.0.2,10.0.0.1,1,1,1024,280286
1466419675,10.0.0.1,10.0.0.2,1,1,1024,282479
1466419675,10.0.0.3,10.0.0.2,1,1,1024,282479
1466419675,10.0.0.2,10.0.0.3,1,1,1024,0
1466419675,10.0.0.5,10.0.0.3,0.94,0.94,1156,0
1466419675,10.0.0.6,10.0.0.3,0.831,0.839,1467,0
1466419675,10.0.0.5,10.0.0.4,1,0.497,2056,265100
1466419675,10.0.0.3,10.0.0.5,0.897,0.94,1211,284465
1466419675,10.0.0.4,10.0.0.5,0.396,1,2585,284465
1466419675,10.0.0.6,10.0.0.5,1,1,1024,284465
1466419675,10.0.0.3,10.0.0.6,0.839,0.839,1453,281747
1466419675,10.0.0.5,10.0.0.6,1,1,1024,281747
1466419706,10.0.0.2,10.0.0.1,1,1,1024,285198
1466419706,10.0.0.1,10.0.0.2,1,1,1024,281824
1466419706,10.0.0.3,10.0.0.2,1,0.894,1145,281824
1466419706,10.0.0.2,10.0.0.3,0.94,1,1088,0
1466419706,10.0.0.5,10.0.0.3,0.796,0.721,1782,0
1466419706,10.0.0.6,10.0.0.3,0.364,0.776,3616,0
1466419706,10.0.0.5,10.0.0.4,1,0.607,1684,269856
1466419706,10.0.0.3,10.0.0.5,0.776,0.796,1656,284616
1466419706,10.0.0.4,10.0.0.5,0.588,1,1740,284616
1466419706,10.0.0.6,10.0.0.5,1,1,1024,284616
1466419706,10.0.0.3,10.0.0.6,0.776,0.442,2976,283449
1466419706,10.0.0.5,10.0.0.6,1,1,1024,283449
1466419763,10.0.0.2,10.0.0.1,1,0.894,1145,283038
1466419763,10.0.0.1,10.0.0.2,0.937,1,1092,279566
1466419763,10.0.0.3,10.0.0.2,0.894,1,1145,279566
1466419763,10.0.0.2,10.0.0.3,0.94,0.894,1216,0
1466419763,10.0.0.5,10.0.0.3,0.721,0.607,2334,0
1466419763,10.0.0.6,10.0.0.3,0,0,4194304,0
1466419763,10.0.0.3,10.0.0.5,0.607,0.721,2334,284363
1466419763,10.0.0.6,10.0.0.5,0.776,0.94,1401,284363
1466419763,10.0.0.3,10.0.0.6,0.23,0.246,17913,284453
1466419763,10.0.0.5,10.0.0.6,0.886,0.776,1488,284453
1466419794,10.0.0.2,10.0.0.1,1,0.894,1145,281926
1466419794,10.0.0.1,10.0.0.2,0.839,1,1220,280717
1466419794,10.0.0.3,10.0.0.2,0.886,0.812,1423,280717
1466419794,10.0.0.2,10.0.0.3,0.886,0.886,1303,0
1466419794,10.0.0.5,10.0.0.3,0.732,0.662,2106,0
1466419794,10.0.0.6,10.0.0.3,0.238,0.184,23224,0
1466419794,10.0.0.3,10.0.0.5,0.662,0.682,2264,279837
1466419794,10.0.0.6,10.0.0.5,0.729,0.831,1688,279837
1466419794,10.0.0.3,10.0.0.6,0.184,0.29,19144,282340
1466419794,10.0.0.5,10.0.0.6,0.886,0.729,1584,282340
1466419825,10.0.0.2,10.0.0.1,1,0.682,1500,285952
1466419825,10.0.0.1,10.0.0.2,0.682,1,1500,275299
1466419825,10.0.0.3,10.0.0.2,0.886,0.831,1389,275299
1466419825,10.0.0.2,10.0.0.3,0.788,0.886,1465,0
1466419825,10.0.0.4,10.0.0.3,0.317,0.732,4395,0
1466419825,10.0.0.5,10.0.0.3,0.886,0.521,2215,0
1466419825,10.0.0.3,10.0.0.4,0.732,0.259,5395,272386
1466419825,10.0.0.5,10.0.0.4,0.94,0.298,3650,272386
1466419825,10.0.0.3,10.0.0.5,0.521,0.886,2215,284465
1466419825,10.0.0.4,10.0.0.5,0.329,0.94,3302,284465
1466419825,10.0.0.6,10.0.0.5,0.776,0.937,1407,284465
1466419825,10.0.0.5,10.0.0.6,0.937,0.627,1741,285007
1466419856,10.0.0.2,10.0.0.1,1,0.812,1261,280430
1466419856,10.0.0.1,10.0.0.2,0.812,1,1261,280472
1466419856,10.0.0.3,10.0.0.2,0.878,0.776,1501,280472
1466419856,10.0.0.2,10.0.0.3,0.796,0.878,1464,0
1466419856,10.0.0.4,10.0.0.3,0.643,0.831,1915,0
1466419856,10.0.0.5,10.0.0.3,0.732,0.701,1989,0
1466419856,10.0.0.6,10.0.0.3,0.47,0.168,12904,0
1466419856,10.0.0.3,10.0.0.4,0.831,0.662,1858,272439
1466419856,10.0.0.5,10.0.0.4,1,0.584,1752,272439
1466419856,10.0.0.3,10.0.0.5,0.701,0.788,1850,284465
1466419856,10.0.0.4,10.0.0.5,0.686,1,1492,284465
1466419856,10.0.0.6,10.0.0.5,0.788,0.788,1648,284465
1466419856,10.0.0.3,10.0.0.6,0.168,0.396,15331,283301
1466419856,10.0.0.5,10.0.0.6,0.788,0.831,1562,283301
1466419882,10.0.0.2,10.0.0.1,1,0.812,1261,286702
1466419882,10.0.0.1,10.0.0.2,0.831,1,1231,281571
1466419882,10.0.0.3,10.0.0.2,1,0.721,1419,281571
1466419882,10.0.0.2,10.0.0.3,0.732,1,1396,0
1466419882,10.0.0.4,10.0.0.3,0.553,0.878,2108,0
1466419882,10.0.0.5,10.0.0.3,0.553,0.646,2862,0
1466419882,10.0.0.6,10.0.0.3,0.329,0.274,11324,0
1466419882,10.0.0.3,10.0.0.4,0.878,0.553,2108,270723
1466419882,10.0.0.5,10.0.0.4,1,0.662,1545,270723
1466419882,10.0.0.3,10.0.0.5,0.643,0.521,3052,284363
1466419882,10.0.0.4,10.0.0.5,0.721,1,1419,284363
1466419882,10.0.0.6,10.0.0.5,0.886,0.662,1743,284363
1466419882,10.0.0.3,10.0.0.6,0.141,0.349,20782,282943
1466419882,10.0.0.5,10.0.0.6,0.662,0.796,1940,282943
1466419913,10.0.0.2,10.0.0.1,1,0.732,1396,286000
1466419913,10.0.0.1,10.0.0.2,0.732,1,1396,282427
1466419913,10.0.0.3,10.0.0.2,1,0.937,1092,282427
1466419913,10.0.0.2,10.0.0.3,0.886,1,1155,0
1466419913,10.0.0.4,10.0.0.3,0.682,0.886,1693,0
1466419913,10.0.0.5,10.0.0.3,0.788,0.607,2137,0
1466419913,10.0.0.6,10.0.0.3,0.521,0.271,7255,0
1466419913,10.0.0.3,10.0.0.4,0.886,0.553,2089,272988
1466419913,10.0.0.5,10.0.0.4,1,0.721,1419,272988
1466419913,10.0.0.3,10.0.0.5,0.607,0.788,2137,282805
1466419913,10.0.0.4,10.0.0.5,0.732,1,1396,282805
1466419913,10.0.0.6,10.0.0.5,0.94,0.886,1227,282805
1466419913,10.0.0.3,10.0.0.6,0.271,0.497,7598,283650
1466419913,10.0.0.5,10.0.0.6,0.886,0.94,1227,283650
1466419944,10.0.0.2,10.0.0.1,1,1,1024,287207
1466419944,10.0.0.1,10.0.0.2,1,1,1024,278355
1466419944,10.0.0.3,10.0.0.2,1,0.94,1088,278355
1466419944,10.0.0.2,10.0.0.3,0.94,1,1088,0
1466419944,10.0.0.4,10.0.0.3,0.497,0.732,2803,0
1466419944,10.0.0.5,10.0.0.3,0.662,0.682,2264,0
1466419944,10.0.0.6,10.0.0.3,0.23,0.607,7281,0
1466419944,10.0.0.3,10.0.0.4,0.839,0.497,2449,269820
1466419944,10.0.0.5,10.0.0.4,1,0.732,1396,269820
1466419944,10.0.0.3,10.0.0.5,0.682,0.788,1903,282653
1466419944,10.0.0.4,10.0.0.5,0.776,1,1318,282653
1466419944,10.0.0.6,10.0.0.5,0.894,0.944,1211,282653
1466419944,10.0.0.3,10.0.0.6,0.607,0.298,5652,285208
1466419944,10.0.0.5,10.0.0.6,0.944,0.839,1291,285208
1466419975,10.0.0.2,10.0.0.1,1,0.894,1145,284841
1466419975,10.0.0.1,10.0.0.2,0.894,1,1145,279710
1466419975,10.0.0.3,10.0.0.2,1,0.831,1231,279710
1466419975,10.0.0.2,10.0.0.3,0.776,1,1318,0
1466419975,10.0.0.4,10.0.0.3,0.788,1,1299,0
1466419975,10.0.0.5,10.0.0.3,0.831,0.627,1963,0
1466419975,10.0.0.6,10.0.0.3,0.211,0.607,7955,0
1466419975,10.0.0.3,10.0.0.4,0.894,0.701,1631,270022
1466419975,10.0.0.5,10.0.0.4,1,0.353,2901,270022
1466419975,10.0.0.3,10.0.0.5,0.627,0.721,2261,281947
1466419975,10.0.0.4,10.0.0.5,0.442,1,2310,281947
1466419975,10.0.0.6,10.0.0.5,0.662,0.886,1743,281947
1466419975,10.0.0.3,10.0.0.6,0.396,0.364,7088,284147
1466419975,10.0.0.5,10.0.0.6,0.886,0.662,1743,284147
1466420006,10.0.0.2,10.0.0.1,1,0.894,1145,276500
1466420006,10.0.0.1,10.0.0.2,0.878,1,1165,282222
1466420006,10.0.0.3,10.0.0.2,1,0.886,1155,282222
1466420006,10.0.0.2,10.0.0.3,0.937,1,1092,0
1466420006,10.0.0.4,10.0.0.3,0.553,0.878,2108,0
1466420006,10.0.0.5,10.0.0.3,0.831,0.407,3020,0
1466420006,10.0.0.6,10.0.0.3,0.36,0.215,13159,0
1466420006,10.0.0.3,10.0.0.4,0.886,0.553,2089,273637
1466420006,10.0.0.5,10.0.0.4,0.831,0.776,1586,273637
1466420006,10.0.0.3,10.0.0.5,0.329,0.886,3507,271746
1466420006,10.0.0.4,10.0.0.5,0.584,0.886,1977,271746
1466420006,10.0.0.6,10.0.0.5,0.886,0.831,1389,271746
1466420006,10.0.0.3,10.0.0.6,0.156,0.349,18703,283143
1466420006,10.0.0.5,10.0.0.6,0.831,0.894,1377,283143
1466420037,10.0.0.2,10.0.0.1,1,0.894,1145,286101
1466420037,10.0.0.1,10.0.0.2,0.894,1,1145,280970
1466420037,10.0.0.3,10.0.0.2,0.886,0.839,1376,280970
1466420037,10.0.0.2,10.0.0.3,0.839,0.894,1364,0
1466420037,10.0.0.4,10.0.0.3,0.831,0.839,1467,0
1466420037,10.0.0.5,10.0.0.3,0.643,0.643,2475,0
1466420037,10.0.0.6,10.0.0.3,0.442,0.313,7365,0
1466420037,10.0.0.3,10.0.0.4,0.839,0.662,1841,272586
1466420037,10.0.0.5,10.0.0.4,0.886,0.839,1376,272586
1466420037,10.0.0.3,10.0.0.5,0.643,0.643,2475,279439
1466420037,10.0.0.4,10.0.0.5,0.878,0.839,1389,279439
1466420037,10.0.0.6,10.0.0.5,0.701,0.894,1631,279439
1466420037,10.0.0.3,10.0.0.6,0.29,0.313,11247,281688
1466420037,10.0.0.5,10.0.0.6,0.894,0.721,1587,281688
1466420063,10.0.0.2,10.0.0.1,1,0.894,1145,272747
1466420063,10.0.0.1,10.0.0.2,0.94,1,1088,272743
1466420063,10.0.0.3,10.0.0.2,0.94,0.839,1296,272743
1466420063,10.0.0.2,10.0.0.3,0.596,0.94,1825,0
1466420063,10.0.0.4,10.0.0.3,0.886,0.788,1465,0
1466420063,10.0.0.5,10.0.0.3,0.561,0.521,3501,0
1466420063,10.0.0.6,10.0.0.3,0.29,0.442,7962,0
1466420063,10.0.0.3,10.0.0.4,0.732,0.831,1679,269681
1466420063,10.0.0.5,10.0.0.4,1,0.662,1545,269681
1466420063,10.0.0.3,10.0.0.5,0.521,0.761,2580,276187
1466420063,10.0.0.4,10.0.0.5,0.662,1,1545,276187
1466420063,10.0.0.6,10.0.0.5,0.839,0.94,1296,276187
1466420063,10.0.0.3,10.0.0.6,0.329,0.388,8006,276729
1466420063,10.0.0.5,10.0.0.6,0.94,0.776,1401,276729
1466420094,10.0.0.2,10.0.0.1,1,0.894,1145,284644
1466420094,10.0.0.1,10.0.0.2,0.894,1,1145,281074
1466420094,10.0.0.3,10.0.0.2,1,0.788,1299,281074
1466420094,10.0.0.2,10.0.0.3,0.815,1,1255,0
1466420094,10.0.0.4,10.0.0.3,0.274,0.886,4208,0
1466420094,10.0.0.5,10.0.0.3,0.697,0.553,2653,0
1466420094,10.0.0.3,10.0.0.4,0.894,0.388,2949,271583
1466420094,10.0.0.5,10.0.0.4,0.937,0.553,1975,271583
1466420094,10.0.0.3,10.0.0.5,0.553,0.662,2794,283863
1466420094,10.0.0.4,10.0.0.5,0.682,0.937,1601,283863
1466420094,10.0.0.6,10.0.0.5,0.94,0.937,1160,283863
1466420094,10.0.0.5,10.0.0.6,0.94,0.94,1156,282445
1466420125,10.0.0.2,10.0.0.1,1,0.776,1318,287156
1466420125,10.0.0.1,10.0.0.2,0.776,1,1318,278611
1466420125,10.0.0.3,10.0.0.2,1,1,1024,278611
1466420125,10.0.0.2,10.0.0.3,0.894,0.944,1211,0
1466420125,10.0.0.4,10.0.0.3,0.407,0.788,3185,0
1466420125,10.0.0.5,10.0.0.3,0.886,0.497,2319,0
1466420125,10.0.0.6,10.0.0.3,0.329,0.329,9436,0
1466420125,10.0.0.3,10.0.0.4,0.796,0.407,3153,274093
1466420125,10.0.0.5,10.0.0.4,1,0.819,1249,274093
1466420125,10.0.0.3,10.0.0.5,0.497,0.878,2340,283760
1466420125,10.0.0.4,10.0.0.5,0.819,1,1249,283760
1466420125,10.0.0.6,10.0.0.5,0.776,0.886,1488,283760
1466420125,10.0.0.3,10.0.0.6,0.329,0.271,11488,283298
1466420125,10.0.0.5,10.0.0.6,0.886,0.732,1575,283298
1466420157,10.0.0.2,10.0.0.1,1,0.878,1165,281183
1466420157,10.0.0.1,10.0.0.2,0.878,1,1165,274394
1466420157,10.0.0.3,10.0.0.2,0.894,0.894,1280,274394
1466420157,10.0.0.2,10.0.0.3,0.886,0.894,1292,0
1466420157,10.0.0.4,10.0.0.3,0.662,0.788,1960,0
1466420157,10.0.0.5,10.0.0.3,0.721,0.521,2720,0
1466420157,10.0.0.3,10.0.0.4,0.788,0.607,2137,271131
1466420157,10.0.0.5,10.0.0.4,1,0.497,2056,271131
1466420157,10.0.0.3,10.0.0.5,0.521,0.721,2720,283161
1466420157,10.0.0.4,10.0.0.5,0.553,1,1851,283161
1466420157,10.0.0.6,10.0.0.5,0.788,0.831,1562,283161
1466420157,10.0.0.5,10.0.0.6,0.886,0.894,1292,273105
1466420188,10.0.0.2,10.0.0.1,1,0.878,1165,287808
1466420188,10.0.0.1,10.0.0.2,0.886,1,1155,270526
1466420188,10.0.0.3,10.0.0.2,1,0.831,1231,270526
1466420188,10.0.0.2,10.0.0.3,0.732,1,1396,0
1466420188,10.0.0.4,10.0.0.3,0.819,0.886,1409,0
1466420188,10.0.0.5,10.0.0.3,0.682,0.525,2855,0
1466420188,10.0.0.3,10.0.0.4,0.886,0.819,1409,270177
1466420188,10.0.0.5,10.0.0.4,1,0.776,1318,270177
1466420188,10.0.0.3,10.0.0.5,0.525,0.646,3011,283509
1466420188,10.0.0.4,10.0.0.5,0.776,1,1318,283509
1466420188,10.0.0.6,10.0.0.5,0.819,0.847,1474,283509
1466420188,10.0.0.5,10.0.0.6,0.847,0.878,1376,284051
1466420213,10.0.0.2,10.0.0.1,1,1,1024,284441
1466420213,10.0.0.1,10.0.0.2,1,1,1024,279310
1466420213,10.0.0.3,10.0.0.2,0.94,0.819,1327,279310
1466420213,10.0.0.2,10.0.0.3,0.878,0.94,1238,0
1466420213,10.0.0.4,10.0.0.3,0.497,0.94,2184,0
1466420213,10.0.0.5,10.0.0.3,0.549,0.553,3373,0
1466420213,10.0.0.3,10.0.0.4,0.897,0.576,1978,260641
1466420213,10.0.0.5,10.0.0.4,0.894,0.721,1587,260641
1466420213,10.0.0.3,10.0.0.5,0.45,0.627,3618,281796
1466420213,10.0.0.4,10.0.0.5,0.831,0.886,1389,281796
1466420213,10.0.0.6,10.0.0.5,0.812,0.847,1489,281796
1466420213,10.0.0.5,10.0.0.6,0.847,0.878,1376,282590
1466420244,10.0.0.2,10.0.0.1,1,1,1024,285148
1466420244,10.0.0.1,10.0.0.2,1,1,1024,278361
1466420244,10.0.0.3,10.0.0.2,0.94,0.94,1156,278361
1466420244,10.0.0.2,10.0.0.3,0.94,1,1088,0
1466420244,10.0.0.4,10.0.0.3,0.553,0.94,1967,0
1466420244,10.0.0.5,10.0.0.3,0.831,0.776,1586,0
1466420244,10.0.0.3,10.0.0.4,0.937,0.466,2341,271232
1466420244,10.0.0.5,10.0.0.4,0.94,0.643,1691,271232
1466420244,10.0.0.3,10.0.0.5,0.761,0.788,1707,284360
1466420244,10.0.0.4,10.0.0.5,0.721,0.94,1507,284360
1466420244,10.0.0.6,10.0.0.5,0.662,0.662,2331,284360
1466420244,10.0.0.5,10.0.0.6,0.839,0.732,1663,272101
1466420276,10.0.0.2,10.0.0.1,1,1,1024,274191
1466420276,10.0.0.1,10.0.0.2,1,1,1024,279555
1466420276,10.0.0.3,10.0.0.2,0.94,0.831,1308,279555
1466420276,10.0.0.2,10.0.0.3,0.721,0.94,1507,0
1466420276,10.0.0.4,10.0.0.3,0.627,0.776,2101,0
1466420276,10.0.0.5,10.0.0.3,0.839,0.607,2007,0
1466420276,10.0.0.6,10.0.0.3,0.271,0.259,14621,0
1466420276,10.0.0.3,10.0.0.4,0.776,0.662,1989,271221
1466420276,10.0.0.5,10.0.0.4,1,0.761,1345,271221
1466420276,10.0.0.3,10.0.0.5,0.627,0.761,2145,281541
1466420276,10.0.0.4,10.0.0.5,0.788,1,1299,281541
1466420276,10.0.0.6,10.0.0.5,0.761,0.776,1733,281541
1466420276,10.0.0.3,10.0.0.6,0.164,0.329,18873,280328
1466420276,10.0.0.5,10.0.0.6,0.886,0.761,1518,280328
1466420307,10.0.0.2,10.0.0.1,1,0.886,1155,283433
1466420307,10.0.0.1,10.0.0.2,0.894,1,1145,278302
1466420307,10.0.0.3,10.0.0.2,0.944,0.831,1303,278302
1466420307,10.0.0.2,10.0.0.3,0.894,0.944,1211,0
1466420307,10.0.0.4,10.0.0.3,0.47,0.94,2312,0
1466420307,10.0.0.5,10.0.0.3,0.776,0.576,2287,0
1466420307,10.0.0.6,10.0.0.3,0.442,0.407,5665,0
1466420307,10.0.0.3,10.0.0.4,0.944,0.442,2445,272330
1466420307,10.0.0.5,10.0.0.4,0.944,0.627,1726,272330
1466420307,10.0.0.3,10.0.0.5,0.576,0.788,2253,280340
1466420307,10.0.0.4,10.0.0.5,0.627,0.94,1734,280340
1466420307,10.0.0.6,10.0.0.5,0.831,0.819,1502,280340
1466420307,10.0.0.3,10.0.0.6,0.407,0.396,6339,284651
1466420307,10.0.0.5,10.0.0.6,0.776,0.831,1586,284651
1466420333,10.0.0.2,10.0.0.1,1,1,1024,287708
1466420333,10.0.0.1,10.0.0.2,1,1,1024,282577
1466420333,10.0.0.3,10.0.0.2,0.894,0.937,1221,282577
1466420333,10.0.0.2,10.0.0.3,0.886,0.894,1292,0
1466420333,10.0.0.4,10.0.0.3,0.682,0.94,1594,0
1466420333,10.0.0.5,10.0.0.3,0.831,0.701,1754,0
1466420333,10.0.0.6,10.0.0.3,0.442,0.497,4639,0
1466420333,10.0.0.3,10.0.0.4,0.94,0.662,1641,273137
1466420333,10.0.0.5,10.0.0.4,1,0.607,1684,273137
1466420333,10.0.0.3,10.0.0.5,0.701,0.831,1754,281293
1466420333,10.0.0.4,10.0.0.5,0.607,1,1684,281293
1466420333,10.0.0.6,10.0.0.5,0.886,0.831,1389,281293
1466420333,10.0.0.3,10.0.0.6,0.497,0.407,5041,285155
1466420333,10.0.0.5,10.0.0.6,0.878,0.937,1243,285155
1466420364,10.0.0.2,10.0.0.1,1,1,1024,285350
1466420364,10.0.0.1,10.0.0.2,1,1,1024,282126
1466420364,10.0.0.3,10.0.0.2,0.732,0.94,1483,282126
1466420364,10.0.0.2,10.0.0.3,0.937,0.732,1489,0
1466420364,10.0.0.4,10.0.0.3,0.839,0.819,1488,0
1466420364,10.0.0.5,10.0.0.3,0.776,0.553,2385,0
1466420364,10.0.0.6,10.0.0.3,0.442,0.329,7014,0
1466420364,10.0.0.3,10.0.0.4,0.819,0.839,1488,272740
1466420364,10.0.0.5,10.0.0.4,0.894,0.886,1292,272740
1466420364,10.0.0.3,10.0.0.5,0.553,0.721,2566,281403
1466420364,10.0.0.4,10.0.0.5,0.886,0.894,1292,281403
1466420364,10.0.0.6,10.0.0.5,0.886,0.776,1488,281403
1466420364,10.0.0.3,10.0.0.6,0.329,0.372,8344,281945
