SystemTime,ipAdress,symmetric,multiPointRelay,multiPointRelaySelector,willingness,twoHopNeighborCount
1466419013,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419044,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419044,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419075,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419075,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419106,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419106,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419132,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419132,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419163,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466419163,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419163,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419194,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419194,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419225,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419225,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419256,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466419256,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419256,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419282,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419282,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419313,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419313,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419344,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419344,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419375,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419375,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419406,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419406,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419432,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419432,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419463,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419463,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419494,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419494,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419525,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419525,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419557,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419557,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419582,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419582,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419613,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419613,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419644,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419644,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419675,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419675,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419706,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419706,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419732,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419732,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419763,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419763,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419794,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466419794,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419826,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419826,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419857,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419857,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419882,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419882,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419914,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419914,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419945,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419945,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466419976,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466419976,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420007,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420007,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420007,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420033,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420033,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420033,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420064,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420064,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420095,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420095,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420126,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420126,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420157,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420157,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420183,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466420183,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420214,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420214,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466420214,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420245,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466420245,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420245,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420276,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420276,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420307,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466420307,10.0.0.6,FALSE,FALSE,FALSE,3,2
1466420307,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420307,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420333,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466420333,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420333,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420364,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420364,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420395,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420395,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420426,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420426,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420457,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420457,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420457,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420483,10.0.0.5,FALSE,FALSE,FALSE,3,0
1466420483,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420483,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420514,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420514,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420545,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420545,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420545,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420576,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420576,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420576,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420607,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420607,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466420607,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420633,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420633,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420633,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420664,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420664,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420695,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420695,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420695,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420726,10.0.0.5,FALSE,FALSE,FALSE,3,0
1466420726,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420726,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420757,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420757,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420783,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420783,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420814,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466420814,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420814,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420845,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466420845,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420845,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420876,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420876,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420907,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420907,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420933,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420933,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420964,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466420964,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420964,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466420995,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466420995,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421026,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421026,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421057,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421057,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421083,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421083,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421114,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421114,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421145,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421145,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421176,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421176,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421208,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421208,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421233,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421233,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421264,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421264,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421295,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421295,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421326,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421326,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421358,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421358,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421383,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421383,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421414,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421414,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421446,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421446,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421477,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421477,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421508,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421508,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421534,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421534,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421565,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421565,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421596,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421596,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421627,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421627,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421684,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421684,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421715,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421715,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421746,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421746,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421777,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466421777,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421777,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421834,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421834,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421865,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421865,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421896,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421896,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421927,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421927,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466421984,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466421984,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422015,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466422015,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422015,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422046,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422046,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422077,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422077,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422103,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422103,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422134,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422134,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422165,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422165,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422196,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422196,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422228,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422228,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422253,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466422253,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422253,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422284,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422284,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422316,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422316,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422347,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422347,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422378,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422378,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422404,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422404,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422435,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422435,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422466,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422466,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422497,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422497,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422528,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422528,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422554,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422554,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422585,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422585,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422616,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422616,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422647,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422647,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422678,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422678,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422704,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422704,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422735,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422735,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422766,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422766,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422797,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422797,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422828,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422828,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422854,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422854,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422885,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466422885,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422885,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422916,10.0.0.5,FALSE,FALSE,FALSE,3,0
1466422916,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422916,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422947,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466422947,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422947,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466422978,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466422978,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466422978,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423004,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423004,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423035,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423035,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423066,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423066,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423097,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423097,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423128,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423128,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423154,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423154,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423185,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423185,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423216,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423216,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423247,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423247,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423278,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423278,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423304,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423304,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423335,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423335,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423366,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423366,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423397,10.0.0.3,TRUE,TRUE,TRUE,3,2
1466423397,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423428,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423428,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423454,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423454,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423485,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423485,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423516,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423516,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423547,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423547,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423578,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423578,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423604,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423604,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423635,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423635,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423666,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423666,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423697,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423697,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423728,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423728,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423754,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466423754,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423754,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423785,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423785,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423816,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423816,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423847,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423847,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423878,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466423878,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423878,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423904,10.0.0.5,FALSE,FALSE,FALSE,3,0
1466423904,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423904,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423935,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423935,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423966,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423966,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466423997,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466423997,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424028,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424028,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424054,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424054,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424085,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424085,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424116,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424116,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424148,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424148,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424179,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424179,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424205,10.0.0.5,FALSE,FALSE,FALSE,3,3
1466424205,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424205,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424236,10.0.0.5,TRUE,FALSE,FALSE,3,3
1466424236,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424236,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424267,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424267,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424298,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424298,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424329,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424329,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424355,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424355,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424386,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424386,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424417,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424417,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424448,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424448,10.0.0.1,TRUE,FALSE,TRUE,3,0
1466424479,10.0.0.3,TRUE,TRUE,TRUE,3,3
1466424479,10.0.0.1,TRUE,FALSE,TRUE,3,0
